        52698.447552    15.297     0.020
        52698.461124    15.297     0.020
        52698.474368    15.309     0.020
        52698.487678    15.328     0.020
        52698.501138    15.337     0.020
        52712.386819    15.272     0.030
        52712.400366    15.303     0.028
        52712.413574    15.311     0.028
        52712.426633    15.315     0.026
        52712.439692    15.293     0.025
        52754.338360    15.274     0.021
        52754.350660    15.305     0.025
        52754.351003    15.313     0.035
        52754.363105    15.310     0.023
        52754.375573    15.310     0.023
        52754.387852    15.333     0.023
        52771.275058    15.293     0.033
        52771.286942    15.296     0.033
        52771.298349    15.289     0.031
        52771.309878    15.313     0.033
        52771.321524    15.313     0.033
        52793.298673    15.439     0.026
        52793.308829    15.429     0.026
        52793.319047    15.422     0.026
        52793.329227    15.405     0.024
        52793.339369    15.351     0.024
        52794.264600    15.162     0.020
        52794.274689    15.198     0.020
        52794.304985    15.215     0.020
        52820.225274    14.959     0.017
        52820.235221    14.959     0.017
        52820.245183    14.965     0.017
        52820.255115    14.964     0.017
        52820.265011    15.008     0.018
        52826.222500    14.729     0.018
        52826.232633    14.755     0.018
        52826.242820    14.746     0.018
        52826.252914    14.837     0.018
        52826.262942    14.865     0.020
        52848.166044    14.897     0.017
        52848.176391    14.924     0.017
        52848.186663    14.931     0.018
        52848.196865    14.960     0.018
        52848.207143    14.994     0.022
        53034.455782    15.439     0.030
        53034.467683    15.421     0.028
        53034.479498    15.473     0.028
        53034.491528    15.429     0.026
        53034.503378    15.415     0.026
        53052.450573    15.191     0.017
        53052.462251    15.196     0.017
        53052.473901    15.215     0.017
        53052.485597    15.224     0.017
        53052.497253    15.254     0.017
        53065.420260    15.350     0.016
        53065.431922    15.387     0.020
        53065.443493    15.424     0.025
        53065.455091    15.441     0.036
        53065.466662    15.444     0.018
        53079.390890    15.352     0.021
        53079.402032    15.360     0.021
        53079.412907    15.369     0.021
        53079.423751    15.410     0.021
        53079.434964    15.393     0.021
        53110.345888    15.309     0.021
        53110.356562    15.315     0.020
        53110.367804    15.323     0.021
        53110.379149    15.341     0.021
        53110.389618    15.372     0.023
        53122.302466    15.223     0.017
        53122.312898    15.211     0.017
        53122.323397    15.211     0.017
        53122.333828    15.264     0.017
        53122.344244    15.274     0.017
        53138.298267    15.297     0.020
        53138.307852    15.316     0.020
        53138.317369    15.357     0.021
        53138.326970    15.345     0.020
        53138.336589    15.389     0.021
        53153.257494    15.151     0.017
        53153.266373    15.137     0.017
        53153.275156    15.185     0.017
        53153.283943    15.226     0.017
        53153.292996    15.197     0.017
        53166.226375    15.322     0.023
        53166.236129    15.342     0.023
        53166.245784    15.320     0.023
        53166.255487    15.366     0.023
        53166.265187    15.361     0.023
        53178.228461    15.280     0.035
        53178.248514    15.313     0.030
        53178.268491    15.280     0.031
        53441.455272    15.319     0.020
        53441.468048    15.358     0.020
        53441.480178    15.368     0.020
        53441.492595    15.396     0.022
        53471.370370    14.682     0.013
        53471.380796    14.668     0.013
        53471.390517    14.723     0.013
        53471.401057    14.749     0.013
        53471.411066    14.781     0.013
        53501.317280    15.073     0.017
        53501.333384    15.098     0.018
        53501.346191    15.118     0.018
        53501.356908    15.135     0.018
        53501.367766    15.174     0.018
        53529.266294    15.099     0.020
        53529.276697    15.109     0.020
        53529.287789    15.118     0.020
        53529.299080    15.143     0.020
        53529.312042    15.147     0.020
        53532.243648    15.101     0.026
        53532.254519    14.986     0.018
        53533.214240    15.357     0.028
        53533.224193    15.407     0.030
        53533.254111    15.384     0.030
        53534.257770    15.275     0.024
        53534.267468    15.256     0.024
        53534.277174    15.281     0.022
        53534.287066    15.296     0.024
        53534.296978    15.303     0.024
        53551.225263    15.238     0.020
        53551.235227    15.235     0.020
        53551.245151    15.272     0.022
        53551.255172    15.246     0.020
        53551.265230    15.237     0.020
        53581.197665    15.353     0.020
        53581.209224    15.376     0.020
        53581.220777    15.396     0.022
        53581.232305    15.381     0.024
        53581.243871    15.434     0.026
        53625.113011    14.851     0.020
        53625.124399    14.863     0.022
        53625.135802    14.889     0.022
        53625.147177    14.868     0.022
        53625.158545    14.962     0.026
        53788.426071    15.114     0.020
        53788.438592    15.007     0.018
        53788.463868    14.805     0.015
        53788.476340    14.758     0.013
        53813.430829    14.826     0.021
        53813.442264    14.859     0.021
        53813.453747    14.872     0.021
        53813.465177    14.915     0.023
        53813.476826    14.933     0.023
        53844.346924    14.842     0.021
        53844.358029    14.742     0.020
        53844.369040    14.703     0.018
        53844.380105    14.761     0.020
        53844.391272    14.773     0.020
        53852.300032    14.747     0.016
        53852.310621    14.791     0.016
        53852.321366    14.826     0.018
        53852.332398    14.879     0.018
        53852.343124    14.904     0.018
        53881.274057    15.299     0.026
        53881.285092    15.326     0.028
        53881.296142    15.364     0.030
        53881.307215    15.380     0.030
