        52618.373399    15.979     0.078
        52618.404636    16.085     0.092
        52618.419811    16.176     0.051
        52618.434971    16.176     0.053
        52623.372982    16.193     0.050
        52623.388218    16.176     0.048
        52623.403485    16.224     0.048
        52623.418769    16.262     0.050
        52623.434255    16.214     0.052
        52650.247288    16.027     0.053
        52650.263266    16.035     0.048
        52650.278870    15.895     0.040
        52650.294248    15.929     0.038
        52650.309668    15.893     0.036
        52652.325695    15.971     0.035
        52652.340657    15.954     0.033
        52652.355727    16.026     0.037
        52652.370736    16.055     0.037
        52664.273557    16.114     0.035
        52664.288759    16.185     0.035
        52664.304036    16.222     0.037
        52664.319308    16.277     0.039
        52664.334653    16.306     0.041
        52695.247662    15.972     0.046
        52695.264677    16.082     0.033
        52695.280452    16.165     0.035
        52695.296878    16.209     0.037
        52695.313280    16.272     0.039
        52711.179306    16.358     0.107
        52711.192637    16.448     0.094
        52711.206323    16.425     0.080
        52711.219827    16.379     0.076
        52711.233480    16.376     0.076
        52722.197254    15.918     0.026
        52722.210941    15.918     0.028
        52722.224495    15.928     0.028
        52722.237800    15.974     0.030
        52722.255221    15.991     0.030
        52751.141989    16.330     0.052
        52751.152588    16.360     0.118
        52751.163279    16.252     0.146
        52751.173905    16.137     0.057
        52751.184707    16.070     0.044
        52914.450016    15.998     0.054
        52914.475970    15.960     0.059
        52914.489619    15.936     0.067
        52928.432829    16.189     0.115
        52928.444255    16.215     0.117
        52928.455767    16.206     0.117
        52928.467494    16.371     0.128
        52928.478948    16.421     0.131
        52947.467944    15.852     0.035
        52947.480174    15.864     0.035
        52947.492370    15.869     0.035
        52966.368550    16.107     0.036
        52966.384582    16.186     0.040
        52966.392580    16.170     0.038
        52976.356593    16.347     0.046
        52976.378848    16.491     0.045
        52978.382488    16.332     0.059
        52978.395299    16.229     0.052
        52978.407946    16.179     0.048
        52978.420790    16.079     0.044
        52978.433537    15.988     0.039
        52988.329961    16.041     0.041
        52988.343027    15.965     0.037
        52988.356004    15.949     0.037
        52988.368977    15.920     0.035
        52988.381854    15.872     0.033
        53003.318063    16.113     0.021
        53003.354506    16.225     0.025
        53003.366591    16.249     0.028
        53006.326667    16.275     0.048
        53006.338773    16.276     0.046
        53006.351613    16.388     0.050
        53006.363709    16.364     0.046
        53006.375807    16.438     0.054
        53008.375773    16.371     0.061
        53008.388335    16.484     0.083
        53038.278594    16.245     0.092
        53038.290766    16.171     0.063
        53038.302964    16.232     0.074
        53038.327673    16.259     0.066
        53045.277416    16.372     0.053
        53045.289676    16.444     0.058
        53045.307188    16.361     0.058
        53045.319402    16.403     0.059
        53045.331821    16.399     0.059
        53092.183069    16.343     0.056
        53092.193054    16.352     0.056
        53092.202784    16.342     0.056
        53092.212346    16.264     0.053
        53092.222047    16.176     0.049
        53121.154679    16.508     0.079
        53121.164695    16.539     0.081
        53121.185233    16.546     0.084
        53134.152855    15.911     0.043
        53134.180277    15.899     0.041
        53134.189462    15.881     0.041
        53150.159119    16.414     0.079
        53150.167983    16.264     0.078
        53150.176861    16.310     0.087
        53281.425888    16.503     0.157
        53281.436686    16.286     0.124
        53281.447667    16.346     0.124
        53281.458762    16.350     0.122
        53281.470030    16.394     0.116
        53294.416833    16.260     0.048
        53294.427863    16.236     0.044
        53294.438870    16.072     0.037
        53294.449891    15.962     0.033
        53294.460899    15.976     0.033
        53301.431656    15.956     0.043
        53301.443329    15.925     0.041
        53301.455056    15.957     0.043
        53301.466725    15.957     0.041
        53301.478399    16.001     0.043
        53319.415366    16.341     0.056
        53319.429076    16.280     0.053
        53319.444308    16.329     0.058
        53319.457821    16.331     0.054
        53319.475747    16.162     0.048
        53329.456297    16.002     0.043
        53329.468771    16.021     0.043
        53329.481554    16.052     0.045
        53329.494342    16.071     0.045
        53340.404029    16.259     0.102
        53340.416365    16.128     0.094
        53340.428874    16.296     0.111
        53340.445787    16.367     0.117
        53385.421500    16.373     0.052
        53385.434420    16.296     0.048
        53385.447347    16.152     0.043
        53385.461423    16.081     0.039
        53385.474386    15.979     0.037
        53401.286479    16.070     0.039
        53401.299095    15.937     0.035
        53401.311683    15.930     0.033
        53401.324828    15.964     0.037
        53401.337406    15.989     0.037
        53415.298493    16.170     0.039
        53415.310726    16.219     0.041
        53415.323472    16.289     0.043
        53415.335910    16.250     0.043
        53415.348673    16.317     0.044
        53430.236246    16.361     0.043
        53430.248016    16.401     0.044
        53430.262465    16.361     0.048
        53430.275938    16.240     0.044
        53430.294871    16.168     0.044
        53437.239593    16.102     0.031
        53437.252061    15.995     0.030
        53437.263684    15.959     0.030
        53437.275166    15.917     0.028
        53437.286655    15.907     0.028
        53480.179681    16.198     0.135
        53480.197721    16.099     0.126
        53480.207029    16.043     0.118
        53480.216046    16.339     0.159
        53491.157285    16.251     0.070
        53491.167290    16.195     0.055
        53685.387751    16.057     0.044
        53685.400019    16.044     0.043
        53685.412297    16.084     0.054
        53685.424691    16.103     0.046
        53685.437012    16.094     0.068
        53700.387315    16.396     0.055
        53700.399938    16.322     0.052
        53700.412504    16.354     0.054
        53700.425203    16.222     0.044
        53700.437793    16.083     0.041
        53727.340880    16.197     0.050
        53727.353715    16.211     0.046
        53727.366516    16.312     0.048
        53727.379475    16.332     0.048
        53727.392171    16.381     0.052
        53757.263002    15.976     0.028
        53757.275711    16.035     0.030
        53757.288387    16.087     0.031
        53757.300913    16.069     0.030
        53757.313507    16.196     0.035
        53773.289516    16.377     0.057
        53773.302391    16.252     0.052
        53773.315234    16.213     0.052
        53773.328203    16.052     0.044
        53773.340964    15.946     0.043
        53827.200992    15.968     0.033
        53827.212381    16.044     0.035
        53827.223279    16.078     0.035
        53827.234303    16.072     0.035
        53827.245188    16.121     0.035
        53842.185202    16.414     0.064
        53842.196743    16.364     0.059
        53842.208687    16.331     0.066
        53842.220327    16.358     0.078
        53842.232029    16.473     0.099
        54024.425803    16.072     0.066
        54024.452844    16.086     0.056
        54024.467032    16.141     0.058
        54052.394330    16.072     0.044
        54052.406548    16.016     0.043
        54052.418747    15.916     0.039
