        52652.479728    16.627     0.064
        52652.494882    16.623     0.061
        52652.509763    16.692     0.064
        52652.525088    16.738     0.068
        52681.355283    16.886     0.099
        52681.369974    17.247     0.116
        52681.400760    17.328     0.122
        52681.415418    17.358     0.117
        52696.410921    16.570     0.059
        52696.424379    16.592     0.066
        52723.343272    16.954     0.302
        52752.292044    16.497     0.063
        52752.303684    16.538     0.066
        52752.314315    16.555     0.064
        52752.324986    16.545     0.066
        52752.335697    16.552     0.064
        52772.217292    15.940     0.091
        52772.252339    16.421     0.115
        52772.264102    16.468     0.131
        52800.218919    16.459     0.146
        52800.229259    16.362     0.131
        52800.239402    16.352     0.128
        52800.249507    16.666     0.179
        52810.221975    16.621     0.213
        52810.231859    16.511     0.172
        52810.251487    16.474     0.067
        52812.225147    16.461     0.057
        52812.235225    16.517     0.061
        52812.245213    16.504     0.061
        52812.255455    16.466     0.057
        52812.265458    16.500     0.057
        52827.173880    16.409     0.115
        52839.168839    16.524     0.126
        52839.188931    16.650     0.087
        52839.198949    16.699     0.091
        52990.468294    16.693     0.089
        52990.480879    16.717     0.079
        52990.493490    16.646     0.071
        52990.506075    16.482     0.059
        52990.519156    16.368     0.056
        53023.399807    16.645     0.053
        53023.412923    17.173     0.079
        53023.424951    16.951     0.064
        53023.449098    18.317     0.221
        53035.429988    16.623     0.053
        53035.442277    16.643     0.061
        53035.454645    16.761     0.073
        53035.466957    16.721     0.059
        53037.415235    16.683     0.063
        53037.427595    16.624     0.056
        53037.440019    16.637     0.054
        53037.452996    16.705     0.058
        53046.407873    16.678     0.093
        53046.420382    16.579     0.085
        53046.432343    16.266     0.067
        53046.444249    16.367     0.070
        53046.456826    16.196     0.061
        53107.297480    16.625     0.048
        53107.308597    16.602     0.048
        53107.319784    16.649     0.048
        53107.330824    16.707     0.054
        53107.341893    16.682     0.050
        53108.243768    16.769     0.068
        53108.254905    16.885     0.072
        53108.265948    16.788     0.065
        53108.277067    16.957     0.072
        53108.288106    17.011     0.076
        53109.298709    16.653     0.061
        53109.308703    16.661     0.063
        53109.319036    16.662     0.063
        53109.329171    16.670     0.063
        53109.339219    16.681     0.064
        53110.292672    16.944     0.074
        53110.303490    16.879     0.072
        53110.314290    16.948     0.074
        53110.325093    16.884     0.070
        53110.335892    16.832     0.067
        53127.248512    16.339     0.118
        53127.258571    16.427     0.124
        53127.268533    16.517     0.122
        53127.278559    16.598     0.122
        53127.288525    16.520     0.117
        53136.245232    16.960     0.089
        53136.254606    16.893     0.085
        53136.264072    16.932     0.087
        53136.273342    16.903     0.085
        53136.282617    16.931     0.085
        53154.250788    17.058     0.141
        53154.259677    17.049     0.135
        53154.268489    17.003     0.133
        53154.277300    16.969     0.130
